user_id,age,birth_month,birth_year,gender,address,city,state,zipcode,latitude,longitude,yearly_income,num_credit_cards
1109,68,6,1951,Female,478 Hill Avenue,Marietta,GA,30067,33.95,-84.54,63502.0,7
1110,51,2,1969,Male,849 Littlewood Drive,Lubbock,TX,79414,33.57,-101.87,33178.0,2
1111,84,4,1935,Male,402 El Camino Drive,Bradenton,FL,34212,27.48,-82.57,44690.0,5
1112,56,3,1963,Female,6134 Littlewood Lane,Gulfport,MS,39503,30.38,-89.06,39409.0,1
1113,19,5,2000,Male,29894 Martin Luther King Lane,Clearwater,FL,33755,27.97,-82.76,33080.0,3
1114,54,8,1965,Male,52 Sixth Boulevard,Alpharetta,GA,30005,34.06,-84.27,89152.0,1
1115,70,2,1950,Female,888 Lincoln Street,Duluth,MN,55807,46.78,-92.11,27772.0,4
1116,66,1,1954,Male,5238 Plum Street,San Martin,CA,95046,37.10,-121.60,44137.0,2
1117,66,2,1954,Female,7888 Fourth Street,Vanceboro,NC,28586,35.30,-77.15,30265.0,4
1118,55,1,1965,Male,2100 Summit Street,Houston,TX,77031,29.76,-95.38,37534.0,3
1119,21,11,1998,Male,3900 Rose Street,Winslow,AZ,86047,35.10,-110.64,32345.0,3
1120,38,3,1981,Male,2750 Rose Boulevard,Postville,IA,52162,43.08,-91.56,27183.0,1
1121,52,8,1967,Female,869 Little Creek Lane,Holland,MI,49423,42.77,-86.10,38487.0,3
1122,69,4,1950,Female,131 Tenth Avenue,Urbandale,IA,50322,41.63,-93.74,33642.0,5
1123,51,12,1968,Female,3722 Valley Boulevard,El Paso,TX,79902,31.84,-106.43,34302.0,3
1124,31,9,1988,Female,775 Lexington Boulevard,Georgetown,TX,78626,30.64,-97.68,42754.0,1
1125,24,4,1995,Female,4020 Littlewood Street,South Park,PA,15129,40.29,-79.99,51045.0,2
1126,84,8,1935,Male,463 12th Street,Gwynn Oak,MD,21207,39.32,-76.72,24055.0,7
1127,28,12,1991,Male,243 Wessex Avenue,San Marcos,CA,92069,33.15,-117.17,45021.0,1
1128,18,5,2001,Male,2819 Littlewood Lane,York,PA,17406,39.96,-76.73,46878.0,1
1129,82,9,1937,Female,9952 South Lane,East Hartford,CT,06108,41.76,-72.61,22726.0,6
1130,49,4,1970,Male,2379 Forest Lane,Oceanside,CA,92058,33.18,-117.29,34449.0,3
1131,36,12,1983,Male,7121 Fourth Avenue,Cassville,MO,65625,36.67,-93.86,28334.0,3
1132,31,8,1988,Female,761 Main Avenue,Snohomish,WA,98290,47.94,-122.00,57166.0,2
1133,59,1,1961,Female,535 Grant Boulevard,Edinburgh,IN,46124,39.35,-85.96,35854.0,2
1134,39,7,1980,Female,135 Littlewood Avenue,Oceanside,CA,92056,33.20,-117.29,44958.0,1
1135,62,2,1958,Female,8323 Catherine Boulevard,Jefferson,NC,28640,36.42,-81.46,28988.0,4
1136,53,5,1966,Male,7571 George Street,Washington Court House,OH,43160,39.53,-83.43,33729.0,4
1137,31,5,1988,Male,766 Catherine Boulevard,Fredericksburg,VA,22405,38.29,-77.48,59455.0,1
1138,18,2,2002,Male,76 Grant Lane,Brooklyn,NY,11210,40.64,-73.94,47543.0,1
1139,39,4,1980,Female,871 12th Lane,Woodbridge,VA,22191,38.63,-77.26,54273.0,4
1140,77,6,1942,Female,6335 Rose Lane,Carson City,NV,89706,39.21,-119.71,38692.0,5
1141,54,11,1965,Male,0 Ocean Boulevard,Mckeesport,PA,15132,40.33,-79.83,29898.0,5
1142,22,1,1998,Female,566 Hillside Street,Holiday,FL,34691,28.18,-82.74,31443.0,1
1143,43,2,1977,Male,8061 Spruce Drive,Rolla,MO,65401,37.94,-91.76,35538.0,1
1144,43,12,1976,Male,924 First Drive,El Paso,TX,79912,31.84,-106.43,50174.0,4
1145,24,6,1995,Male,9226 Tenth Boulevard,Fairfax,VA,22033,38.85,-77.29,87436.0,2
1146,33,11,1986,Female,3550 Sixth Boulevard,Novato,CA,94947,38.10,-122.63,61846.0,4
1147,22,7,1997,Female,777 Valley Stream Lane,Chicago,IL,60623,41.83,-87.68,24369.0,4
1148,26,10,1993,Male,55 Madison Drive,Bridgeport,TX,76426,33.20,-97.75,44470.0,3
1149,28,12,1991,Male,1963 Summit Lane,Fort Lauderdale,FL,33312,26.14,-80.13,42806.0,3
1150,69,12,1950,Female,20 Oak Street,Yorba Linda,CA,92886,33.89,-117.78,99825.0,4
1151,44,5,1975,Female,8659 El Camino Street,Hamilton,OH,45013,39.39,-84.56,39898.0,3
1152,39,12,1980,Female,470 11th Lane,Indianapolis,IN,46237,39.77,-86.14,49412.0,3
1153,22,8,1997,Male,6614 Ninth Boulevard,Manchester,TN,37355,35.46,-86.08,33337.0,1
1154,58,4,1961,Female,9384 Lake Street,Revere,MA,02151,42.41,-70.99,17078.0,4
1155,28,2,1992,Female,9706 Mountain View Street,Tucson,AZ,85741,32.33,-111.05,43826.0,1
1156,51,10,1968,Female,29693 Bayview Drive,Ladera Ranch,CA,92694,33.56,-117.63,97845.0,4
1157,56,2,1964,Male,8943 11th Drive,Bristol,TN,37620,36.56,-82.19,36285.0,5
1158,31,9,1988,Female,9633 Mill Lane,Aurora,CO,80013,39.69,-104.81,50666.0,3
1159,51,7,1968,Female,5537 Eighth Street,Minneapolis,MN,55419,44.96,-93.26,82298.0,6
1160,25,8,1994,Male,99791 12th Boulevard,Round Rock,TX,78681,30.51,-97.67,64917.0,4
1161,26,7,1993,Female,541 Federal Avenue,Saint Petersburg,FL,33705,27.75,-82.64,36909.0,1
1162,24,6,1995,Male,5458 Spruce Street,San Diego,CA,92122,32.85,-117.20,71054.0,2
1163,83,9,1936,Female,7978 Main Lane,Gonzales,LA,70737,30.21,-90.92,16620.0,8
1164,45,12,1974,Female,238 Ocean View Lane,Whittier,CA,90603,33.94,-117.99,57027.0,4
1165,18,10,2001,Male,3699 Lafayette Avenue,Omaha,NE,68107,41.26,-96.01,28950.0,1
1166,50,3,1969,Female,9061 Grant Avenue,Alpharetta,GA,30022,34.06,-84.27,1426.0,3
1167,55,11,1964,Male,7680 Fourth Street,Batesville,MS,38606,34.31,-89.93,31308.0,7
1168,26,5,1993,Male,345 Elm Avenue,Palm Coast,FL,32164,29.57,-81.21,29658.0,2
1169,48,9,1971,Male,9 Fourth Drive,Newburgh,NY,12550,41.50,-74.02,46408.0,7
1170,39,4,1980,Female,396 Park Street,Glade Valley,NC,28627,36.48,-81.05,23307.0,1
1171,31,3,1988,Female,4238 Birch Lane,Wildersville,TN,38388,35.78,-88.36,29433.0,3
1172,27,6,1992,Male,581 Seventh Drive,Henderson,NV,89012,36.00,-115.04,61222.0,1
1173,46,5,1973,Female,539 Pine Boulevard,Panama City,FL,32405,30.17,-85.67,39770.0,4
1174,48,9,1971,Female,9716 Third Lane,Reno,NV,89511,39.38,-119.87,78180.0,3
1175,29,1,1991,Male,202 Washington Drive,Pierre Part,LA,70339,29.95,-91.20,47317.0,2
1176,41,1,1979,Male,1036 Spruce Street,Gooding,ID,83330,43.01,-114.70,30432.0,1
1177,39,5,1980,Male,546 First Avenue,Maryville,MO,64468,40.34,-94.87,37165.0,3
1178,46,12,1973,Male,5659 Park Avenue,Barberton,OH,44203,41.01,-81.60,36405.0,2
1179,30,12,1989,Male,334 Rose Boulevard,Lanham,MD,20706,38.96,-76.85,47916.0,1
1180,52,5,1967,Male,262 First Lane,Merrill,WI,54452,45.18,-89.70,40177.0,4
1181,49,2,1971,Female,253 West Drive,Burlington,WA,98233,48.53,-122.31,39969.0,3
1182,44,9,1975,Male,33 Seventh Boulevard,Alachua,FL,32615,29.77,-82.48,44816.0,1
1183,32,1,1988,Male,835 Main Avenue,La Mirada,CA,90638,33.90,-118.00,50658.0,2
1184,21,8,1998,Male,125 First Avenue,Antioch,TN,37013,36.04,-86.64,41260.0,2
1185,54,3,1965,Male,90 Sussex Drive,Jamaica,NY,11434,40.68,-73.78,42332.0,6
1186,74,1,1946,Female,528 Lake Drive,Belleville,IL,62226,38.53,-90.00,23011.0,3
1187,64,4,1955,Male,66 Grant Lane,Morrisville,PA,19067,40.20,-74.78,87317.0,1
1188,72,9,1947,Female,521 Main Lane,Colorado Springs,CO,80913,38.86,-104.76,25243.0,6
1189,24,2,1996,Female,18360 Valley Avenue,Orange,CA,92867,33.81,-117.79,58893.0,3
1190,24,7,1995,Male,3221 Tenth Lane,Sewell,NJ,08080,39.75,-75.09,64319.0,3
1191,47,8,1972,Male,16893 Fifth Avenue,Mesquite,TX,75149,32.76,-96.59,36319.0,4
1192,39,9,1980,Male,253 Lexington Avenue,Newport News,VA,23602,37.07,-76.51,43192.0,3
1193,46,2,1974,Male,95612 South Street,Brandon,MS,39042,32.28,-90.00,45476.0,1
1194,31,8,1988,Male,6606 Sixth Drive,Cheyenne,WY,82001,41.14,-104.79,41297.0,2
1195,45,1,1975,Female,96493 Valley Stream Avenue,Bethlehem,CT,06751,41.63,-73.21,54384.0,3
1196,43,2,1977,Female,754 South Avenue,Marion Center,PA,15759,40.77,-79.04,32770.0,4
1197,26,8,1993,Female,5594 12th Drive,Culver City,CA,90230,33.99,-118.39,61104.0,4
1198,55,9,1964,Male,203 Valley Lane,Mosinee,WI,54455,44.78,-89.68,47334.0,3
1199,67,7,1952,Female,5456 Ninth Avenue,Philadelphia,PA,19116,39.95,-75.16,43828.0,3
1200,47,7,1972,Female,646 South Lane,Reedsville,OH,45772,39.14,-81.78,33883.0,1
1201,44,9,1975,Male,5521 Spruce Avenue,Montgomery,AL,36106,32.35,-86.28,50993.0,5
1202,48,9,1971,Male,829 Grant Boulevard,Oswego,NY,13126,43.45,-76.50,41690.0,2
1203,29,1,1991,Female,331 Essex Drive,Schaumburg,IL,60194,42.03,-88.08,54122.0,4
1204,56,3,1963,Male,5651 North Boulevard,Greenbelt,MD,20770,38.99,-76.88,53966.0,1
1205,20,1,2000,Female,599 Hillside Drive,Telford,PA,18969,40.32,-75.32,53569.0,1
1206,67,5,1952,Male,172 Third Lane,Chandler,AZ,85226,33.27,-111.94,65362.0,6
1207,58,11,1961,Male,250 Hillside Drive,Millersburg,OH,44654,40.55,-81.91,27035.0,2
1208,38,6,1981,Male,190 Burns Avenue,Wooster,OH,44691,40.81,-81.93,38663.0,3
1209,22,2,1998,Female,637 Main Avenue,Lakewood,CA,90715,33.84,-118.07,44740.0,1
1210,43,9,1976,Female,534 Sixth Boulevard,Harvey,LA,70058,29.88,-90.06,38994.0,4
1211,54,10,1965,Female,3067 First Street,Dover,OH,44622,40.52,-81.47,38318.0,6
1212,42,11,1977,Female,8027 Main Drive,Mesquite,TX,75150,32.76,-96.59,37623.0,6
1213,32,10,1987,Male,702 Grant Drive,San Ramon,CA,94583,37.78,-121.99,2365.0,3
1214,50,12,1969,Female,477 Madison Lane,Daly City,CA,94014,37.68,-122.43,48428.0,1
1215,58,11,1961,Male,50 Spruce Street,Sacramento,CA,95823,38.47,-121.44,31177.0,5
1216,38,10,1981,Male,4232 Grant Drive,Leakesville,MS,39451,31.15,-88.55,38223.0,4
1217,53,9,1966,Female,634 Grant Boulevard,Atlanta,GA,30312,33.74,-84.37,61490.0,1
1218,41,10,1978,Female,9872 Lexington Street,Alpharetta,GA,30004,34.06,-84.27,92017.0,3
1219,43,12,1976,Male,85 East Drive,El Paso,TX,79904,31.84,-106.43,25109.0,3
1220,44,5,1975,Male,310 Bayview Boulevard,Saint Louis,MO,63112,38.63,-90.24,40522.0,5
1221,46,4,1973,Male,5692 Jefferson Boulevard,Hurst,TX,76054,32.83,-97.17,63030.0,5
1222,61,7,1958,Male,8794 Catherine Lane,Shelbyville,IN,46176,39.52,-85.77,37362.0,4
1223,52,7,1967,Male,9028 Valley Stream Avenue,Albany,NY,12203,42.66,-73.79,55059.0,3
1224,49,12,1970,Female,676 Bayview Street,Bothell,WA,98021,47.79,-122.20,67743.0,3
1225,33,7,1986,Female,3177 Oak Avenue,Johnson City,TN,37604,36.33,-82.36,41069.0,3
1226,34,9,1985,Male,6781 Ocean View Drive,Gainesville,GA,30504,34.29,-83.83,32245.0,1
1227,44,6,1975,Female,8476 Lincoln Street,Charleston,SC,29492,32.78,-79.99,84365.0,5
1228,55,2,1965,Male,7035 River Boulevard,Silver Spring,MD,20901,39.01,-77.02,62791.0,4
1229,31,4,1988,Male,558 North Street,Poland,ME,04274,44.06,-70.39,45433.0,1
1230,36,2,1984,Male,5867 East Street,Lake George,NY,12845,43.42,-73.71,41537.0,1
1231,58,10,1961,Male,3817 Martin Luther King Avenue,Palos Verdes Peninsula,CA,90274,33.77,-118.34,119308.0,6
1232,25,10,1994,Female,6444 Maple Lane,The Villages,FL,32162,28.92,-81.92,17310.0,2
1233,75,9,1944,Male,239 Third Drive,Dorchester Center,MA,02124,42.35,-71.06,41316.0,1
1234,52,3,1967,Male,14813 El Camino Drive,Eastpointe,MI,48021,42.46,-82.94,37686.0,4
1235,62,3,1957,Female,628 Third Avenue,Sterling,NE,68443,40.46,-96.37,35519.0,1
1236,90,10,1929,Female,350 Main Boulevard,Palm Coast,FL,32137,29.57,-81.21,31805.0,6
1237,43,2,1977,Female,973 River Street,Seabrook,TX,77586,29.56,-95.02,76288.0,4
1238,49,6,1970,Female,364 Plum Lane,Green Bay,WI,54302,44.52,-87.98,34255.0,4
1239,24,1,1996,Male,34 Oak Boulevard,Creswell,OR,97426,43.90,-123.02,37443.0,1
1240,51,4,1968,Male,822 Martin Luther King Drive,Mesa,AZ,85213,33.44,-111.76,50980.0,4
1241,70,10,1949,Female,990 North Lane,Navarre,FL,32566,30.36,-87.17,29164.0,4
1242,77,12,1942,Female,7239 Hill Lane,Lebanon,PA,17042,40.34,-76.42,30457.0,5
1243,47,1,1973,Female,820 Second Lane,Los Angeles,CA,90062,34.00,-118.30,27763.0,1
1244,29,12,1990,Male,22 Mill Drive,Chula Vista,CA,91910,32.63,-117.05,40988.0,3
1245,68,12,1951,Male,973 Federal Drive,Clayton,NC,27520,35.64,-78.45,38637.0,4
1246,46,10,1973,Male,9232 Mill Drive,Somerset,NJ,08873,40.49,-74.48,66489.0,4
1247,51,12,1968,Male,919 Martin Luther King Lane,Raymore,MO,64083,38.81,-94.45,50936.0,3
1248,41,3,1978,Female,98086 Essex Drive,Laurel,MT,59044,45.60,-108.68,40012.0,4
1249,50,3,1969,Male,772 Fifth Boulevard,Alta,IA,51002,42.67,-95.30,34456.0,4
1250,59,8,1960,Male,6310 Sixth Street,La Porte,TX,77571,29.66,-95.04,53357.0,5
1251,28,11,1991,Male,914 George Street,Brooklyn,NY,11232,40.64,-73.94,34629.0,3
1252,34,9,1985,Male,79948 Sixth Avenue,Purcell,OK,73080,35.01,-97.37,36983.0,4
1253,49,11,1970,Female,803 Plum Avenue,South Gate,CA,90280,33.94,-118.20,29621.0,3
1254,64,6,1955,Male,317 Wessex Boulevard,Clinton,MI,49236,42.06,-83.97,41002.0,6
1255,52,7,1967,Male,7970 Little Creek Drive,Lincolnton,GA,30817,33.79,-82.47,30011.0,1
1256,32,3,1987,Female,4460 11th Avenue,Rockford,IL,61107,42.27,-89.06,50137.0,1
1257,21,4,1998,Male,724 Valley Stream Street,Garland,TX,75044,32.91,-96.62,55166.0,1
1258,84,5,1935,Male,2116 Second Drive,Dinuba,CA,93618,36.52,-119.39,17016.0,4
1259,22,7,1997,Male,449 Washington Street,Lexington,OK,73051,35.01,-97.33,32557.0,2
1260,47,6,1972,Male,77931 Lincoln Avenue,Loganville,GA,30052,33.83,-83.89,43954.0,3
1261,56,2,1964,Male,438 Seventh Avenue,Indianapolis,IN,46256,39.77,-86.14,63439.0,2
1262,73,1,1947,Male,471 Ocean Boulevard,Farmington,MO,63640,37.78,-90.42,34067.0,1
1263,47,12,1972,Male,148 Hillside Boulevard,Lincoln,IL,62656,40.15,-89.36,35699.0,5
1264,28,9,1991,Male,919 Washington Drive,Westlake,OH,44145,41.45,-81.92,74644.0,3
1265,26,4,1993,Female,8709 Fifth Street,Jenison,MI,49428,42.90,-85.82,42348.0,4
1266,89,1,1931,Female,796 West Lane,Torrance,CA,90503,33.84,-118.35,68010.0,7
1267,87,8,1932,Female,673 11th Drive,Saint Paul,MN,55123,44.94,-93.10,60652.0,4
1268,39,1,1981,Female,6301 Hillside Avenue,Los Angeles,CA,90022,34.02,-118.15,27494.0,3
1269,31,4,1988,Male,8446 Catherine Drive,Bakersfield,CA,93306,35.43,-118.83,38788.0,1
1270,57,6,1962,Female,3196 Elm Boulevard,Saint Charles,IL,60174,41.92,-88.30,69007.0,4
1271,43,4,1976,Male,385 Pine Drive,Newport,RI,02840,41.47,-71.30,49328.0,5
1272,65,12,1954,Female,35187 West Lane,Santa Barbara,CA,93109,34.40,-119.72,35404.0,3
1273,34,3,1985,Female,480 Ocean View Boulevard,Lakeside,CA,92040,32.90,-116.89,46361.0,2
1274,54,4,1965,Male,1416 Bayview Avenue,Gainesville,FL,32608,29.67,-82.33,52538.0,1
1275,73,1,1947,Female,835 Main Street,Brooklyn,NY,11216,40.64,-73.94,31317.0,4
1276,28,10,1991,Male,7933 Plum Lane,Pomona,CA,91768,34.06,-117.79,32676.0,1
1277,33,2,1987,Male,6174 East Street,Portland,OR,97213,45.53,-122.60,54333.0,1
1278,66,7,1953,Male,338 Littlewood Street,Lawrenceville,GA,30043,33.94,-83.99,57383.0,4
1279,44,3,1975,Male,704 Third Avenue,Danielsville,GA,30633,34.12,-83.22,32064.0,3
1280,53,5,1966,Female,810 Summit Lane,Cambridge,MD,21613,38.56,-76.07,34361.0,1
1281,59,9,1960,Male,350 Jefferson Boulevard,Inglewood,CA,90302,33.97,-118.35,28245.0,1
1282,26,3,1993,Male,4693 Essex Street,Rapid City,SD,57703,44.07,-103.23,38363.0,3
1283,93,9,1926,Male,748 Martin Luther King Street,Bronx,NY,10456,40.84,-73.87,10782.0,7
1284,86,7,1933,Female,406 El Camino Boulevard,Richmond,VT,05477,44.40,-73.00,35685.0,5
1285,49,2,1971,Female,916 Birch Drive,Naples,FL,34109,26.14,-81.79,50984.0,2
1286,48,9,1971,Female,76 Lexington Boulevard,Iowa City,IA,52240,41.65,-91.53,47374.0,2
1287,33,3,1986,Male,632 Pine Drive,Cordova,TN,38016,35.15,-89.75,56018.0,2
1288,23,6,1996,Female,427 Martin Luther King Street,Spring,TX,77389,30.06,-95.38,73011.0,2
1289,59,6,1960,Female,1892 Catherine Street,Cave City,KY,42127,37.13,-85.96,27439.0,1
1290,35,11,1984,Female,4346 El Camino Boulevard,Jacksonville,FL,32222,30.33,-81.65,42229.0,3
1291,54,9,1965,Female,780 Ocean Avenue,Gloucester,VA,23061,37.43,-76.54,42900.0,6
1292,60,8,1959,Male,513 Tenth Avenue,Wichita,KS,67204,37.68,-97.34,39191.0,6
1293,18,6,2001,Male,3033 Maple Lane,Mc Lean,VA,22101,38.94,-77.19,128123.0,1
1294,68,9,1951,Male,26 El Camino Street,Zion Grove,PA,17985,40.93,-76.25,41473.0,3
1295,76,8,1943,Male,772 Lexington Street,Delphos,OH,45833,40.84,-84.33,37829.0,4
1296,21,8,1998,Female,3701 Birch Street,Lansing,MI,48911,42.70,-84.55,34568.0,1
1297,71,6,1948,Male,2786 Forest Lane,Springfield,OH,45506,39.92,-83.79,29243.0,4
1298,43,4,1976,Female,113 Burns Lane,Pensacola,FL,32504,30.44,-87.18,45360.0,3
1299,30,8,1989,Female,387 Plum Avenue,Wenonah,NJ,08090,39.79,-75.14,53407.0,3
1300,21,9,1998,Female,1241 11th Boulevard,Rosemead,CA,91770,34.06,-118.08,32829.0,1
1301,68,4,1951,Male,344 Washington Drive,Gretna,LA,70056,29.91,-90.05,39832.0,4
1302,31,9,1988,Female,256 Jefferson Street,Henrico,VA,23231,37.55,-77.46,44041.0,2
1303,79,10,1940,Male,1699 West Lane,Mentor,OH,44060,41.69,-81.33,29517.0,4
1304,50,4,1969,Female,8886 Little Creek Street,Edgerton,WI,53534,42.83,-89.07,43529.0,6
1305,53,5,1966,Male,852 Tenth Boulevard,Clarksville,IN,47129,38.31,-85.76,32820.0,4
1306,69,11,1950,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,96901.0,5
1307,60,11,1959,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,33540.0,5
1308,26,3,1993,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,42201.0,5
1309,40,3,1979,Female,159 Plum Avenue,New Bremen,OH,45869,40.43,-84.38,49396.0,3
1310,48,9,1971,Male,6606 Oak Drive,Oakdale,LA,71463,30.81,-92.65,34287.0,3
1311,39,4,1980,Female,251 Main Lane,Kokomo,IN,46901,40.47,-86.13,34241.0,2
1312,40,2,1980,Male,8475 Essex Lane,Columbus,OH,43204,39.98,-82.98,36247.0,3
1313,63,11,1956,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,52380.0,6
1314,18,2,2002,Male,4485 Plum Lane,Gloversville,NY,12078,43.05,-74.34,34716.0,3
1315,85,12,1934,Male,8651 Seventh Street,North Bend,OR,97459,43.48,-124.16,38194.0,3
1316,64,1,1956,Male,894 Ocean Avenue,Easton,PA,18042,40.68,-75.22,42831.0,3
1317,80,10,1939,Female,4259 East Lane,Lancaster,PA,17603,40.04,-76.30,34819.0,2
1318,63,9,1956,Male,4117 Fifth Avenue,Brooklyn,NY,11232,40.64,-73.94,34637.0,4
1319,50,7,1969,Female,415 Elm Street,Hamtramck,MI,48212,42.39,-83.05,17657.0,2
1320,79,2,1941,Male,9983 Park Drive,Bluffton,SC,29910,32.23,-80.86,30434.0,7
1321,23,4,1996,Female,1 Sixth Boulevard,Tacoma,WA,98466,47.22,-122.54,47639.0,2
1322,32,12,1987,Female,3535 West Drive,Los Angeles,CA,90023,34.01,-118.20,25603.0,2
1323,56,5,1963,Male,4943 Martin Luther King Lane,Kissimmee,FL,34743,28.30,-81.41,28476.0,3
1324,66,3,1953,Male,703 West Drive,Alamo,TX,78516,26.18,-98.11,20577.0,4
1325,64,7,1955,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,30252.0,5
1326,47,8,1972,Female,1532 Birch Drive,Grand Junction,CO,81506,39.08,-108.55,49169.0,2
1327,92,10,1927,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,24960.0,9
1328,44,8,1975,Female,66 Plum Avenue,Zephyrhills,FL,33540,28.23,-82.17,30967.0,3
1329,50,4,1969,Male,4480 Hillside Avenue,Round Lake,IL,60073,42.34,-88.11,46039.0,4
1330,50,12,1969,Female,773 12th Street,Oshkosh,WI,54901,44.01,-88.55,39911.0,7
1331,22,8,1997,Male,152 Sixth Avenue,Tyler,TX,75703,32.32,-95.30,56984.0,5
1332,50,2,1970,Male,952 Valley Avenue,Crossville,TN,38555,35.95,-85.03,27952.0,3
1333,22,6,1997,Female,394 Essex Boulevard,Fort Lauderdale,FL,33327,26.11,-80.39,85954.0,2
1334,79,8,1940,Female,6337 Spruce Street,Lakeville,MN,55044,44.67,-93.24,57824.0,5
1335,29,1,1991,Female,21 Lafayette Drive,Campbellsport,WI,53010,43.59,-88.28,43996.0,3
1336,41,12,1978,Male,7662 Mountain View Boulevard,Roseville,CA,95678,38.76,-121.28,51943.0,3
1337,34,12,1985,Male,2707 Main Boulevard,Memphis,TN,38117,35.10,-90.00,69270.0,1
1338,49,8,1970,Female,4480 Essex Drive,Summerville,SC,29485,33.00,-80.17,44383.0,7
1339,82,3,1937,Male,19176 Grant Drive,Richmond,VA,23226,37.55,-77.46,92368.0,4
1340,52,11,1967,Female,68 Sixth Avenue,Chandler,TX,75758,32.30,-95.47,36472.0,2
1341,18,6,2001,Male,876 Main Avenue,Northampton,MA,01060,42.32,-72.67,51873.0,2
1342,47,11,1972,Male,37845 Main Street,Keller,TX,76248,32.93,-97.22,3.0,2
1343,44,7,1975,Male,7485 Seventh Street,Saint Johnsbury,VT,05819,44.41,-71.97,36843.0,5
1344,26,9,1993,Male,9249 Third Lane,Port Saint Lucie,FL,34986,27.27,-80.35,38634.0,2
1345,29,12,1990,Male,7109 Rose Street,Thomasville,NC,27360,35.88,-80.07,33933.0,6
1346,27,7,1992,Male,288 North Lane,Fishers,IN,46038,39.95,-86.02,63760.0,1
1347,53,1,1967,Male,270 Plum Street,Elk Grove,CA,95624,38.44,-121.30,52904.0,4
1348,18,1,2002,Female,38 Fifth Street,New Baltimore,MI,48051,42.68,-82.73,47501.0,2
1349,59,9,1960,Female,420 Littlewood Drive,Raceland,LA,70394,29.71,-90.59,41845.0,4
1350,56,6,1963,Female,6295 Summit Drive,Temple City,CA,91780,34.10,-118.05,44875.0,1
1351,30,10,1989,Male,32 Fourth Drive,Durham,NC,27712,35.98,-78.91,57969.0,2
1352,32,5,1987,Male,1867 Bayview Street,Wilmore,KY,40390,37.86,-84.65,32128.0,5
1353,47,2,1973,Male,4541 Hill Boulevard,Harrison,MI,48625,44.01,-84.80,22505.0,3
1354,60,7,1959,Female,822 Lake Drive,Miami,FL,33175,25.77,-80.20,38394.0,5
1355,30,3,1989,Male,640 Spruce Boulevard,Phoenix,AZ,85043,33.42,-112.20,34998.0,1
1356,58,8,1961,Male,845 Littlewood Boulevard,Harbor City,CA,90710,33.79,-118.29,44924.0,3
1357,86,12,1933,Female,3631 Plum Boulevard,Venus,TX,76084,32.42,-97.10,23371.0,8
1358,60,5,1959,Female,378 Fourth Boulevard,New Castle,IN,47362,39.92,-85.36,33178.0,3
1359,32,8,1987,Female,58221 Main Drive,Norman,OK,73071,35.22,-97.34,42084.0,5
1360,24,8,1995,Male,39289 Essex Street,Corona,CA,92880,33.90,-117.61,57187.0,2
1361,46,6,1973,Female,7853 Grant Street,Alvin,TX,77511,29.43,-95.24,44768.0,3
1362,90,12,1929,Male,73 Summit Street,Kailua,HI,96734,21.40,-157.73,39214.0,5
1363,73,1,1947,Male,80773 Essex Avenue,Waukesha,WI,53188,43.01,-88.23,38809.0,4
1364,55,10,1964,Female,4909 Maple Avenue,Pittsburgh,PA,15224,40.43,-79.97,37495.0,3
1365,49,4,1970,Male,227 Little Creek Street,Bristol,CT,06010,41.68,-72.94,51802.0,1
1366,65,11,1954,Female,422 Madison Lane,Rockville Centre,NY,11570,40.66,-73.63,103294.0,3
1367,19,1,2001,Female,95 Main Avenue,Dover,PA,17315,40.00,-76.84,43634.0,1
1368,50,2,1970,Male,280 Lake Avenue,Morristown,TN,37814,36.21,-83.29,34868.0,3
1369,61,8,1958,Female,860 Martin Luther King Boulevard,Gunter,TX,75058,33.45,-96.74,49677.0,4
1370,67,9,1952,Male,486 West Boulevard,Rainsville,AL,35986,34.49,-85.84,11029.0,3
1371,39,7,1980,Female,2244 Mill Boulevard,Union,NJ,07083,40.69,-74.26,59114.0,2
1372,43,8,1976,Female,7874 Wessex Street,Owego,NY,13827,42.10,-76.26,40576.0,2
1373,77,5,1942,Female,8407 Littlewood Street,Bradenton,FL,34207,27.48,-82.57,31555.0,4
1374,48,8,1971,Male,3248 Summit Lane,Phoenix,AZ,85083,33.73,-112.14,72844.0,1
1375,24,8,1995,Male,952 Plum Avenue,Mobile,AL,36618,30.68,-88.04,35212.0,2
1376,47,7,1972,Female,27 Third Avenue,Blue Springs,MO,64015,39.01,-94.28,49045.0,3
1377,57,12,1962,Female,886 Plum Boulevard,Ukiah,CA,95482,39.12,-123.28,12044.0,3
1378,38,1,1982,Male,10 Norfolk Boulevard,Wichita,KS,67212,37.68,-97.34,46160.0,4
1379,46,2,1974,Female,576 Martin Luther King Street,Beaverton,OR,97005,45.49,-122.80,44249.0,5
1380,76,2,1944,Male,4937 Maple Lane,Port Orchard,WA,98366,47.54,-122.58,30248.0,4
1381,28,9,1991,Male,96707 East Boulevard,Athens,AL,35614,34.78,-86.95,34487.0,1
